Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre
4123,Robotech: Battlecry,PS2,2002.0,Sep,25.0,undefined,TDK Mediactive  ,Vicious Cycle  ,,,0.3,0.23,,0.08,0.61,https://www.vgchartz.com/game/5642/robotech-battlecry/?region=All,Shooter
4124,WWE 2K15,XOne,2014.0,Nov,18.0,undefined,2K Sports  ,Visual Concepts  ,,,0.32,0.23,,0.05,0.61,https://www.vgchartz.com/game/78591/wwe-2k15/?region=All,Sports
4125,Dora the Explorer: Super Spies,GBA,2004.0,Oct,25.0,undefined,Gotham Games  ,Cinegroupe  ,,,0.44,0.16,,0.01,0.61,https://www.vgchartz.com/game/26777/dora-the-explorer-super-spies/?region=All,Platform
4126,Sacred 2: Fallen Angel,PS3,2009.0,May,11.0,undefined,CDV Software Entertainment  ,Ascaron Entertainment  ,7.1,,0.22,0.23,0.08,0.09,0.61,https://www.vgchartz.com/game/26407/sacred-2-fallen-angel/?region=All,Role-Playing
4127,Dynasty Warriors 8,PS3,2013.0,Jul,16.0,undefined,Tecmo Koei  ,Omega Force  ,,,0.12,0.11,0.34,0.05,0.61,https://www.vgchartz.com/game/71675/dynasty-warriors-8/?region=All,Action
4128,Skylanders SWAP Force,WiiU,2013.0,Oct,13.0,undefined,Activision  ,Unknown  ,,,0.39,0.16,,0.06,0.61,https://www.vgchartz.com/game/73003/skylanders-swap-force/?region=All,Platform
4129,Texas Hold 'Em Poker,GBA,2004.0,Nov,1.0,undefined,Majesco  ,Skyworks Technologies  ,,,0.44,0.16,,0.01,0.61,https://www.vgchartz.com/game/14965/texas-hold-em-poker/?region=All,Misc
4130,Time Crisis 3,PS2,2003.0,Oct,21.0,undefined,Namco  ,Namco  ,,,0.3,0.23,,0.08,0.61,https://www.vgchartz.com/game/2431/time-crisis-3/?region=All,Shooter
4131,Knowledge is Power,PS4,2017.0,Oct,24.0,undefined,Sony Interactive Entertainment  ,Wish Studio  ,,,0.05,0.47,,0.09,0.61,https://www.vgchartz.com/game/210248/knowledge-is-power/?region=All,undefined
4132,Ganbaru Watashi no Kakei Diary,DS,2007.0,Jul,12.0,undefined,Nintendo  ,syn Sophia  ,,,,,0.61,,0.61,https://www.vgchartz.com/game/7014/ganbaru-watashi-no-kakei-diary/?region=All,Misc
4133,Rayman Legends,PS3,2013.0,Sep,3.0,undefined,Ubisoft  ,Ubisoft Montpellier  ,,,0.14,0.38,,0.09,0.61,https://www.vgchartz.com/game/71491/rayman-legends/?region=All,Platform
4134,Tony Hawk: RIDE,X360,2009.0,Nov,17.0,undefined,Activision  ,Robomodo / Buzz Monkey Software  ,4.4,,0.46,0.1,,0.05,0.61,https://www.vgchartz.com/game/34958/tony-hawk-ride/?region=All,Sports
4135,Small Soldiers,PS,1998.0,Sep,30.0,undefined,Electronic Arts  ,DreamWorks Interactive  ,,,0.34,0.23,,0.04,0.61,https://www.vgchartz.com/game/15979/small-soldiers/?region=All,Platform
4136,Half-Life 2,XB,2005.0,Nov,15.0,undefined,Electronic Arts  ,Valve Software  ,8.9,,0.37,0.21,,0.03,0.61,https://www.vgchartz.com/game/938/half-life-2/?region=All,Shooter
4137,Duke Nukem: Total Meltdown,PS,1997.0,Sep,30.0,undefined,GT Interactive  ,Aardvark Software  ,,,0.34,0.23,,0.04,0.61,https://www.vgchartz.com/game/14187/duke-nukem-total-meltdown/?region=All,Shooter
4138,Machinarium,PC,2009.0,Oct,16.0,undefined,Amanita Design  ,Amanita Design  ,8.0,,,0.09,,0.02,0.11,https://www.vgchartz.com/game/37361/machinarium/?region=All,Adventure
4139,Cabela's Monster Buck Hunter,Wii,2010.0,Mar,25.0,undefined,Activision  ,FUN Labs  ,,,0.57,,,0.04,0.61,https://www.vgchartz.com/game/43875/cabelas-monster-buck-hunter/?region=All,Sports
4140,Major League Baseball 2K8,X360,2008.0,Mar,3.0,undefined,2K Sports  ,Kush Games  ,,,0.56,,,0.05,0.61,https://www.vgchartz.com/game/14576/major-league-baseball-2k8/?region=All,Sports
4141,New Play Control! Pikmin 2,Wii,2012.0,Jun,10.0,undefined,Nintendo  ,Nintendo EAD  ,8.7,,0.11,0.13,0.34,0.02,0.61,https://www.vgchartz.com/game/27347/new-play-control-pikmin-2/?region=All,Strategy
4142,Pro Evolution Soccer 2011,X360,2010.0,Oct,5.0,undefined,Konami  ,Konami  ,6.0,,0.09,0.44,,0.07,0.61,https://www.vgchartz.com/game/43335/pro-evolution-soccer-2011/?region=All,undefined
4143,Major League Baseball 2K9,X360,2009.0,Mar,3.0,undefined,2K Sports  ,Visual Concepts  ,,,0.56,,,0.05,0.61,https://www.vgchartz.com/game/29990/major-league-baseball-2k9/?region=All,Sports
4144,World of Zoo,Wii,2009.0,Oct,26.0,undefined,THQ  ,Blue Fang Games  ,,,0.4,0.15,,0.05,0.61,https://www.vgchartz.com/game/38108/world-of-zoo/?region=All,Simulation
4145,Final Fantasy IV Advance,GBA,2005.0,Dec,12.0,undefined,Square Enix  ,Square Enix  ,8.6,,0.27,0.1,0.22,0.01,0.61,https://www.vgchartz.com/game/3311/final-fantasy-iv-advance/?region=All,Role-Playing
4146,Madden NFL 2003,GBA,2002.0,Aug,12.0,undefined,EA Sports  ,BudCat Creations  ,,,0.44,0.16,,0.01,0.61,https://www.vgchartz.com/game/13849/madden-nfl-2003/?region=All,Sports
4147,EA Sports UFC 2,XOne,2016.0,Mar,15.0,undefined,EA Sports  ,EA Canada  ,,,0.36,0.19,,0.06,0.61,https://www.vgchartz.com/game/86174/ea-sports-ufc-2/?region=All,Sports
4148,Petz: Dogz Pack,DS,2008.0,Nov,4.0,undefined,Ubisoft  ,Ubisoft  ,,,0.56,,,0.05,0.61,https://www.vgchartz.com/game/28751/petz-dogz-pack/?region=All,Simulation
4149,Harry Potter and the Goblet of Fire,GBA,2005.0,Nov,8.0,undefined,Electronic Arts  ,Magic Pockets  ,6.0,,0.44,0.16,,0.01,0.61,https://www.vgchartz.com/game/7034/harry-potter-and-the-goblet-of-fire/?region=All,Action
4150,Tomb Raider Chronicles,PS,2000.0,Jan,1.0,undefined,Eidos Interactive  ,Core Design Ltd.  ,,,0.34,0.23,,0.04,0.61,https://www.vgchartz.com/game/13746/tomb-raider-chronicles/?region=All,Action
4151,Dragon Ball Z: Buu's Fury,GBA,2004.0,Sep,14.0,undefined,Atari  ,Webfoot Technologies  ,5.9,,0.44,0.16,,0.01,0.61,https://www.vgchartz.com/game/14612/dragon-ball-z-buus-fury/?region=All,Action
4152,Madden NFL 2002,GC,2001.0,Nov,17.0,undefined,EA Sports  ,EA Sports  ,8.6,,0.47,0.12,,0.02,0.61,https://www.vgchartz.com/game/5299/madden-nfl-2002/?region=All,Sports
4153,James Cameron's Avatar: The Game,PSP,2009.0,Dec,1.0,undefined,Ubisoft  ,Ubisoft Montreal  ,3.9,,0.22,0.25,,0.14,0.61,https://www.vgchartz.com/game/35154/james-camerons-avatar-the-game/?region=All,undefined
4154,MySims Racing,DS,2009.0,Jun,8.0,undefined,Electronic Arts  ,Artificial Mind and Movement  ,,,0.25,0.29,0.0,0.07,0.61,https://www.vgchartz.com/game/32770/mysims-racing/?region=All,Racing
4155,Tony Hawk: RIDE,PS3,2009.0,Nov,17.0,undefined,Activision  ,Robomodo / Buzz Monkey Software  ,4.5,,0.38,0.15,,0.08,0.61,https://www.vgchartz.com/game/34954/tony-hawk-ride/?region=All,Sports
4156,Spider-Man: Mysterio's Menace,GBA,2001.0,Sep,19.0,undefined,Activision  ,Vicarious Visions  ,,,0.43,0.16,,0.01,0.61,https://www.vgchartz.com/game/25470/spider-man-mysterios-menace/?region=All,Action
4157,Madden NFL 2000,N64,1999.0,Aug,31.0,undefined,EA Sports  ,EA Tiburon  ,,,0.58,0.02,,0.0,0.61,https://www.vgchartz.com/game/1221/madden-nfl-2000/?region=All,Sports
4158,Game & Watch Gallery 4,GBA,2002.0,Oct,28.0,undefined,Nintendo  ,Nintendo  ,6.4,,0.43,0.16,,0.01,0.61,https://www.vgchartz.com/game/13396/game-amp-watch-gallery-4/?region=All,Misc
4159,Naruto: Ultimate Ninja (US sales),PS2,2008.0,Sep,17.0,undefined,Namco Bandai Games  ,CyberConnect2  ,,,0.5,0.02,,0.08,0.61,https://www.vgchartz.com/game/1485/naruto-ultimate-ninja-us-sales/?region=All,undefined
4160,New Carnival Games,Wii,2010.0,Sep,21.0,undefined,2K Games  ,Cat Daddy Games  ,,,0.34,0.21,,0.06,0.61,https://www.vgchartz.com/game/45458/new-carnival-games/?region=All,Misc
4161,Wipeout: The Game,DS,2010.0,Jun,22.0,undefined,Activision  ,Endemol  ,,,0.56,,,0.04,0.61,https://www.vgchartz.com/game/44234/wipeout-the-game/?region=All,Misc
4162,Dragon Age: Inquisition,PS3,2014.0,Nov,18.0,undefined,Electronic Arts  ,BioWare Edmonton  ,,,0.27,0.18,0.06,0.09,0.61,https://www.vgchartz.com/game/71355/dragon-age-inquisition/?region=All,Role-Playing
4163,Tony Hawk's Underground,GBA,2003.0,Oct,27.0,undefined,Activision  ,Vicarious Visions  ,,,0.43,0.16,,0.01,0.6,https://www.vgchartz.com/game/28621/tony-hawks-underground/?region=All,Sports
4164,Monster Trucks,GBA,2004.0,Nov,16.0,undefined,Majesco  ,Skyworks Technologies  ,,,0.43,0.16,,0.01,0.6,https://www.vgchartz.com/game/27514/monster-trucks/?region=All,Racing
4165,Doom 3 BFG Edition,PC,2012.0,Oct,16.0,undefined,Bethesda Softworks  ,Unknown  ,,,,0.03,,0.0,0.03,https://www.vgchartz.com/game/71020/doom-3-bfg-edition/?region=All,Shooter
4166,Wave Race: Blue Storm,GC,2001.0,Nov,17.0,undefined,Nintendo  ,Nintendo Software Technology Corporation  ,8.4,,0.4,0.1,0.09,0.02,0.6,https://www.vgchartz.com/game/2642/wave-race-blue-storm/?region=All,Racing
4167,Ben 10: Alien Force,PSP,2008.0,Oct,28.0,undefined,D3 Publisher  ,Monkey Bar Games  ,5.2,,0.36,0.14,,0.11,0.6,https://www.vgchartz.com/game/24253/ben-10-alien-force/?region=All,Action
4168,Backyard Wrestling: Don't Try This at Home,PS2,2003.0,Oct,7.0,undefined,Eidos Interactive  ,Paradox Development  ,6.0,,0.3,0.23,,0.08,0.6,https://www.vgchartz.com/game/4846/backyard-wrestling-dont-try-this-at-home/?region=All,Fighting
4169,FORCED,PC,2013.0,Oct,24.0,undefined,BetaDwarf  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/76885/forced/?region=All,undefined
4170,Fight Night Round 2,XB,2005.0,Feb,28.0,undefined,EA Sports  ,EA Sports  ,,,0.42,0.16,,0.02,0.6,https://www.vgchartz.com/game/740/fight-night-round-2/?region=All,Fighting
4171,MonHun Nikki: Poka Poka Ailu Mura,PSP,2010.0,Aug,26.0,undefined,Capcom  ,From Software  ,,,,,0.6,,0.6,https://www.vgchartz.com/game/40307/monhun-nikki-poka-poka-ailu-mura/?region=All,Role-Playing
4172,NBA 2K8,PS2,2007.0,Oct,2.0,undefined,2K Sports  ,Visual Concepts  ,,,0.5,0.02,,0.08,0.6,https://www.vgchartz.com/game/7574/nba-2k8/?region=All,Sports
4173,Okami,Wii,2008.0,Apr,15.0,undefined,Capcom  ,Ready at Dawn Studios  ,9.0,9.6,0.43,0.09,0.04,0.05,0.6,https://www.vgchartz.com/game/7666/okami/?region=All,Action
4174,NBA 2K7,X360,2006.0,Sep,25.0,undefined,2K Sports  ,Visual Concepts  ,8.4,,0.55,0.0,,0.05,0.6,https://www.vgchartz.com/game/5439/nba-2k7/?region=All,Sports
4175,Beat Hazard,PC,2010.0,Apr,15.0,undefined,Cold Beam Games  ,ShadowRage  ,,,,,,,,https://www.vgchartz.com/game/44690/beat-hazard/?region=All,undefined
4176,Suikoden,PS,1996.0,Dec,1.0,undefined,Konami  ,Konami  ,8.2,8.0,0.21,0.14,0.21,0.04,0.6,https://www.vgchartz.com/game/2262/suikoden/?region=All,Role-Playing
4177,Muramasa: The Demon Blade,Wii,2009.0,Sep,8.0,undefined,Ignition Entertainment  ,Vanillaware  ,8.0,9.3,0.32,0.13,0.11,0.04,0.6,https://www.vgchartz.com/game/33609/muramasa-the-demon-blade/?region=All,Role-Playing
4178,L.A. Noire,PS4,2017.0,Nov,14.0,undefined,Rockstar Games  ,Team Bondi  ,,,0.18,0.32,,0.1,0.6,https://www.vgchartz.com/game/202279/la-noire/?region=All,Adventure
4179,Fighters Uncaged,X360,2010.0,Nov,4.0,undefined,Ubisoft  ,AMA Studios  ,3.2,,0.31,0.23,,0.06,0.6,https://www.vgchartz.com/game/46845/fighters-uncaged/?region=All,Fighting
4180,Secret Agent Clank,PS2,2009.0,May,26.0,undefined,Sony Computer Entertainment  ,Sanzaru Games  ,7.0,,0.13,0.18,,0.29,0.6,https://www.vgchartz.com/game/32732/secret-agent-clank/?region=All,Platform
4181,Rayman Arena,PS2,2002.0,Sep,24.0,undefined,Ubisoft  ,Ubisoft  ,6.7,,0.29,0.23,,0.08,0.6,https://www.vgchartz.com/game/5616/rayman-arena/?region=All,Racing
4182,Wolfenstein: The Old Blood,PC,2015.0,May,5.0,undefined,Bethesda Softworks  ,MachineGames  ,,,,0.11,,0.01,0.11,https://www.vgchartz.com/game/85461/wolfenstein-the-old-blood/?region=All,Action
4183,Call of Juarez: Bound in Blood,X360,2009.0,Jun,30.0,undefined,Ubisoft  ,Techland  ,7.6,,0.3,0.24,0.0,0.06,0.6,https://www.vgchartz.com/game/30701/call-of-juarez-bound-in-blood/?region=All,Shooter
4184,Jaws Unleashed,PS2,2006.0,May,23.0,undefined,Majesco  ,Appaloosa Interactive  ,,,0.5,0.02,,0.08,0.6,https://www.vgchartz.com/game/5223/jaws-unleashed/?region=All,Action
4185,Puyo Puyo Sun,SAT,1997.0,Feb,14.0,undefined,Compile  ,Compile  ,,,,,0.6,,0.6,https://www.vgchartz.com/game/4126/puyo-puyo-sun/?region=All,Puzzle
4186,Half-Life,PS2,2001.0,Nov,11.0,undefined,Sierra Entertainment  ,Gearbox Software  ,8.4,,0.29,0.23,,0.08,0.6,https://www.vgchartz.com/game/20383/half-life/?region=All,Shooter
4187,The Golden Compass,DS,2007.0,Dec,4.0,undefined,Sega  ,Shiny Entertainment  ,,,0.28,0.25,,0.06,0.6,https://www.vgchartz.com/game/13182/the-golden-compass/?region=All,Action
4188,The Golden Compass,Wii,2007.0,Dec,4.0,undefined,Sega  ,Shiny Entertainment  ,,,0.26,0.28,,0.07,0.6,https://www.vgchartz.com/game/13186/the-golden-compass/?region=All,Action
4189,Overcooked,PC,,,,undefined,Unknown  ,Ghost Town Games  ,,,,,,,,https://www.vgchartz.com/game/223443/overcooked/?region=All,undefined
4190,Split/Second,X360,2010.0,May,18.0,undefined,Disney Interactive Studios  ,Black Rock Studio  ,8.4,,0.32,0.23,,0.06,0.6,https://www.vgchartz.com/game/32537/splitsecond/?region=All,Racing
4191,Baldur's Gate: Tales of the Sword Coast,PC,1999.0,Apr,30.0,undefined,Interplay  ,BioWare  ,8.1,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/7301/baldurs-gate-tales-of-the-sword-coast/?region=All,undefined
4192,International Superstar Soccer '98,N64,1998.0,Sep,15.0,undefined,Konami  ,Konami  ,,,0.06,0.3,0.21,0.03,0.6,https://www.vgchartz.com/game/49825/international-superstar-soccer-98/?region=All,Sports
4193,International Superstar Soccer 64,N64,1997.0,Jul,31.0,undefined,Konami  ,Konami Computer Entertainment Osaka  ,,,0.09,0.26,0.23,0.02,0.6,https://www.vgchartz.com/game/1033/international-superstar-soccer-64/?region=All,Sports
4194,Mickey's Speedway USA,N64,2000.0,Nov,13.0,undefined,Nintendo  ,Rare Ltd.  ,,,0.37,0.08,0.14,0.01,0.6,https://www.vgchartz.com/game/36756/mickeys-speedway-usa/?region=All,Racing
4195,Ni no Kuni: Dominion of the Dark Djinn,DS,2010.0,Dec,9.0,undefined,Level 5  ,Level 5/Studio Ghibli  ,,,,,0.54,,0.54,https://www.vgchartz.com/game/33458/ni-no-kuni-dominion-of-the-dark-djinn/?region=All,undefined
4196,Phantasy Star Portable 2,PSP,2010.0,Sep,14.0,undefined,Sega  ,Alfa System  ,7.4,,0.08,0.11,0.62,0.06,0.88,https://www.vgchartz.com/game/37096/phantasy-star-portable-2/?region=All,Role-Playing
4197,Shogun 2: Total War,PC,2011.0,Mar,15.0,undefined,Sega  ,The Creative Assembly  ,9.0,,0.19,0.32,,0.08,0.6,https://www.vgchartz.com/game/45921/shogun-2-total-war/?region=All,undefined
4198,TOCA Championship Racing,PS,1998.0,Aug,29.0,undefined,3DO  ,Codemasters  ,,,0.07,2.0,0.02,0.18,2.28,https://www.vgchartz.com/game/6499/toca-championship-racing/?region=All,undefined
4199,NHL 17,XOne,2016.0,Sep,13.0,undefined,EA Sports  ,EA Canada  ,,,0.52,0.01,,0.06,0.6,https://www.vgchartz.com/game/117547/nhl-17/?region=All,Sports
4200,NASCAR Heat 2002,PS2,2001.0,Jun,18.0,undefined,Infogrames  ,Monster Games Inc.  ,,,0.29,0.23,,0.08,0.6,https://www.vgchartz.com/game/31384/nascar-heat-2002/?region=All,Racing
4201,Littlest Pet Shop: Garden,DS,2008.0,Oct,14.0,undefined,Electronic Arts  ,EA Salt Lake  ,,,0.31,0.23,,0.06,0.6,https://www.vgchartz.com/game/25391/littlest-pet-shop-garden/?region=All,Simulation
4202,Transformers: The Game,X360,2007.0,Jun,26.0,undefined,Activision  ,Traveller's Tales  ,5.2,,0.51,0.04,,0.05,0.6,https://www.vgchartz.com/game/6850/transformers-the-game/?region=All,undefined
4203,From TV Animation One Piece: Grand Battle 2,PS,2002.0,Mar,20.0,undefined,Bandai  ,Bandai  ,,,,,0.56,0.04,0.6,https://www.vgchartz.com/game/3356/from-tv-animation-one-piece-grand-battle-2/?region=All,Fighting
4204,BeatMania Append 3rdMix,PS,1998.0,Dec,23.0,undefined,Konami  ,Konami  ,,,,,0.56,0.04,0.6,https://www.vgchartz.com/game/2900/beatmania-append-3rdmix/?region=All,Simulation
4205,Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008.0,Oct,21.0,undefined,Disney Interactive Studios  ,Magenta Software  ,,,0.37,0.16,0.01,0.06,0.6,https://www.vgchartz.com/game/26087/disney-thnk-fast-the-ultimate-trivia-showdown/?region=All,Misc
4206,Game of Thrones: A Telltale Games Series,PC,2014.0,Dec,2.0,undefined,Telltale Games  ,Telltale Games  ,,,,,,,,https://www.vgchartz.com/game/84857/game-of-thrones-a-telltale-games-series/?region=All,undefined
4207,New Play Control! Donkey Kong Jungle Beat,Wii,2009.0,May,4.0,undefined,Nintendo  ,Nintendo EAD Tokyo  ,,,0.23,0.17,0.14,0.05,0.6,https://www.vgchartz.com/game/27350/new-play-control-donkey-kong-jungle-beat/?region=All,Platform
4208,Xena: Warrior Princess,PS,1999.0,Sep,30.0,undefined,Electronic Arts  ,VU Games  ,,,0.33,0.23,,0.04,0.6,https://www.vgchartz.com/game/24340/xena-warrior-princess/?region=All,Adventure
4209,Just Dance 2016,WiiU,2015.0,Oct,20.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.29,0.25,,0.05,0.6,https://www.vgchartz.com/game/85742/just-dance-2016/?region=All,Misc
4210,Tales of Zesteria,PS3,2015.0,Oct,20.0,undefined,Namco Bandai Games  ,Unknown  ,,,0.07,0.07,0.42,0.03,0.6,https://www.vgchartz.com/game/77727/tales-of-zesteria/?region=All,undefined
4211,SimCity DS,DS,2007.0,Jun,19.0,undefined,Electronic Arts  ,Aki Corporation  ,,,0.33,0.03,0.21,0.03,0.6,https://www.vgchartz.com/game/4321/simcity-ds/?region=All,Simulation
4212,Front Mission,SNES,1995.0,Feb,24.0,undefined,Square  ,G-Craft  ,,,,,0.6,,0.6,https://www.vgchartz.com/game/3359/front-mission/?region=All,Strategy
4213,Lucius,PC,2012.0,Jun,30.0,undefined,Lace Mamba Global  ,Shiver Games  ,,,,0.01,,0.0,0.01,https://www.vgchartz.com/game/63634/lucius/?region=All,undefined
4214,Gravity Rush,PSV,2012.0,Jun,12.0,undefined,Sony Computer Entertainment  ,SCE Japan Studio  ,,,0.21,0.2,0.09,0.1,0.6,https://www.vgchartz.com/game/70531/gravity-rush/?region=All,Action
4215,Major League Baseball 2K7,PS2,2007.0,Feb,26.0,undefined,2K Sports  ,Kush Games  ,,,0.29,0.23,,0.08,0.6,https://www.vgchartz.com/game/6089/major-league-baseball-2k7/?region=All,Sports
4216,Black Mesa,PC,2012.0,Sep,14.0,undefined,Valve Corporation  ,Black Mesa Team  ,,,,,,,,https://www.vgchartz.com/game/43006/black-mesa/?region=All,undefined
4217,Dai-2-Ji Super Robot Taisen α,PS2,2003.0,Mar,27.0,undefined,Banpresto  ,Banpresto  ,,,,,0.6,,0.6,https://www.vgchartz.com/game/4466/dai-2-ji-super-robot-taisen-amp945/?region=All,Strategy
4218,PGR3 - Project Gotham Racing 3,X360,2005.0,Nov,16.0,undefined,Microsoft Game Studios  ,Bizarre Creations  ,8.8,,0.49,0.03,0.03,0.05,0.6,https://www.vgchartz.com/game/4118/pgr3-project-gotham-racing-3/?region=All,Racing
4219,Littlest Pet Shop: Jungle,DS,2008.0,Oct,14.0,undefined,Electronic Arts  ,EA Salt Lake  ,,,0.34,0.2,,0.06,0.6,https://www.vgchartz.com/game/25394/littlest-pet-shop-jungle/?region=All,Simulation
4220,Hyper Light Drifter,PC,2016.0,Mar,31.0,undefined,Rebellion Games  ,Rebellion Games  ,,,,,,,,https://www.vgchartz.com/game/83003/hyper-light-drifter/?region=All,undefined
4221,NHL 11,PS3,2010.0,Sep,7.0,undefined,EA Sports  ,EA Canada  ,8.8,,0.4,0.13,,0.07,0.59,https://www.vgchartz.com/game/47193/nhl-11/?region=All,Sports
4222,Hot Wheels: Stunt Track Challenge,PS2,2004.0,Nov,10.0,undefined,THQ  ,Climax Group  ,,,0.29,0.23,,0.08,0.59,https://www.vgchartz.com/game/5199/hot-wheels-stunt-track-challenge/?region=All,Racing
4223,Monopoly,X360,2008.0,Oct,20.0,undefined,Electronic Arts  ,EA Bright Light  ,,,0.34,0.2,,0.06,0.59,https://www.vgchartz.com/game/26402/monopoly/?region=All,Misc
4224,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,PS,1997.0,Aug,28.0,undefined,Konami  ,Diamond Head  ,,,,,0.56,0.04,0.59,https://www.vgchartz.com/game/4082/jikkyou-powerful-pro-yakyuu-97-kaimakuban/?region=All,Sports
4225,Disney Sing It! High School Musical 3: Senior Year,Wii,2009.0,Feb,17.0,undefined,Disney Interactive Studios  ,Zoe Mode  ,,,0.32,0.23,,0.04,0.59,https://www.vgchartz.com/game/30753/disney-sing-it-high-school-musical-3-senior-year/?region=All,Misc
4226,CyberTiger,PS,1999.0,Sep,30.0,undefined,Electronic Arts  ,EA Redwood Shores  ,,,0.33,0.22,,0.04,0.59,https://www.vgchartz.com/game/32325/cybertiger/?region=All,Sports
4227,Jampack Fall 2001,PS,2001.0,Sep,12.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.33,0.22,,0.04,0.59,https://www.vgchartz.com/game/42512/jampack-fall-2001/?region=All,Misc
4228,MLB 11: The Show,PS3,2011.0,Mar,8.0,undefined,Sony Computer Entertainment  ,SCEA San Diego Studios  ,8.9,,0.55,,,0.05,0.59,https://www.vgchartz.com/game/49246/mlb-11-the-show/?region=All,Sports
4229,Medal of Honor: Frontline,GC,2002.0,Nov,10.0,undefined,Electronic Arts  ,EA Los Angeles  ,8.0,,0.46,0.12,,0.02,0.59,https://www.vgchartz.com/game/5337/medal-of-honor-frontline/?region=All,Shooter
4230,Tales from the Borderlands,PC,2014.0,Nov,25.0,undefined,Telltale Games  ,Telltale Games  ,,,,,,,,https://www.vgchartz.com/game/84884/tales-from-the-borderlands/?region=All,undefined
4231,NFL Blitz 2001,PS,2000.0,Sep,14.0,undefined,Midway Games  ,Midway Games  ,,,0.33,0.22,,0.04,0.59,https://www.vgchartz.com/game/42184/nfl-blitz-2001/?region=All,Sports
4232,LEGO Indiana Jones 2: The Adventure Continues,PSP,2009.0,Nov,17.0,undefined,LucasArts  ,Traveller's Tales  ,5.2,,0.21,0.24,,0.14,0.59,https://www.vgchartz.com/game/34925/lego-indiana-jones-2-the-adventure-continues/?region=All,Action
4233,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS,1998.0,Jul,23.0,undefined,Konami  ,Diamond Head  ,,,,,0.55,0.04,0.59,https://www.vgchartz.com/game/4084/jikkyou-powerful-pro-yakyuu-98-kaimakuban/?region=All,Sports
4234,Waialae Country Club: True Golf Classics,N64,1998.0,Jul,29.0,undefined,Nintendo  ,Tikipod  ,,,0.48,0.11,,,0.59,https://www.vgchartz.com/game/2624/waialae-country-club-true-golf-classics/?region=All,undefined
4235,Rock Band 2,PS2,2008.0,Nov,18.0,undefined,MTV Games  ,Harmonix Music Systems  ,7.9,,0.29,0.23,,0.08,0.59,https://www.vgchartz.com/game/24277/rock-band-2/?region=All,Misc
4236,Final Fantasy Anniversary Edition,PSP,2007.0,Jun,26.0,undefined,Square Enix  ,Square Enix  ,7.4,,0.39,0.02,0.13,0.05,0.59,https://www.vgchartz.com/game/3314/final-fantasy-anniversary-edition/?region=All,Role-Playing
4237,Transformers: War for Cybertron,X360,2010.0,Jun,22.0,undefined,Activision  ,High Moon Studios  ,7.3,,0.39,0.15,,0.05,0.59,https://www.vgchartz.com/game/41904/transformers-war-for-cybertron/?region=All,undefined
